dealer_number,part_number,first_sale_date,first_sale_date_amount,second_sale_date,second_sale_date_amount,third_sale_date,third_sale_date_amount,fourth_sale_date,fourth_sale_date_amount,fifth_sale_date,fifth_sale_date_amount
111111,22654577,4/2/15,1,5/21/12,1,9/22/10,1,2/22/08,1,3/1/06,1
111111,22657236,8/2/10,1,,,,,,,,
111111,22658036,,,,,,,,,,
111111,22658813,2/22/16,1,11/15/10,1,8/2/10,1,7/3/08,2,1/14/08,2
111111,22662696,,,,,,,,,,
111111,22664328,6/1/07,1,5/1/07,1,4/2/07,1,12/1/05,1,,0
111111,22665802,4/29/09,1,12/24/07,1,7/1/06,1,5/1/06,1,,0
111111,22670487,7/12/16,1,4/20/16,1,11/2/15,1,8/20/15,1,9/18/13,1
111111,22672207,5/31/13,1,7/18/12,1,,,,,,
111111,22676970,10/27/16,1,10/21/16,1,10/4/16,1,8/11/16,1,8/9/16,1
111111,22677687,12/2/06,1,9/1/06,2,,0,,0,,0
111111,22680642,9/25/12,1,7/9/08,1,1/23/07,1,1/9/07,1,11/1/05,1
111111,22686449,5/6/14,1,6/25/10,1,5/16/07,1,12/1/05,1,,0
111111,22687868,6/25/10,1,4/21/10,1,2/11/10,1,8/7/08,1,10/11/07,1
111111,22689012,7/27/11,2,11/2/10,4,7/31/10,1,5/19/10,2,2/11/10,2
111111,90411826,3/11/14,16,11/8/12,8,10/26/10,8,6/22/07,15,7/1/06,16
111111,90512851,3/31/08,1,6/1/06,1,,0,,0,,0
111111,91172120,10/20/07,1,7/1/06,1,,0,,0,,0
111111,91174457,2/25/09,1,2/9/07,1,3/1/06,1,,0,,0
111111,88984265,6/27/16,1,1/12/15,1,7/5/12,1,5/18/12,1,2/17/12,1
111111,88984266,3/2/12,1,10/19/10,1,6/28/10,1,2/3/10,1,3/19/09,1
111111,88984268,11/17/15,1,5/12/15,1,1/8/15,1,1/7/14,1,2/26/13,1
111111,88986013,11/30/15,2,10/10/15,2,12/6/13,1,5/14/13,1,10/23/12,2
111111,88986362,1/11/16,1,12/31/15,1,8/14/15,1,3/19/14,1,11/2/12,3
111111,88986363,12/31/15,1,10/18/14,1,2/18/14,1,10/11/12,1,3/22/12,1
111111,88986416,2/2/16,1,12/30/15,1,2/18/14,1,2/4/14,1,6/12/10,1
111111,88986805,7/26/11,1,10/27/10,1,10/14/10,1,9/3/10,1,9/4/08,1
111111,88986807,12/30/10,1,11/10/10,1,7/1/09,1,1/15/09,1,12/11/08,1
111111,88986813,4/18/09,1,3/11/09,1,9/19/08,1,2/22/08,1,8/13/07,1
111111,88986815,6/1/09,1,1/15/08,1,11/6/07,1,8/7/07,1,2/1/06,1
111111,88987054,4/9/10,1,6/3/09,1,3/21/07,1,10/13/06,1,9/1/06,1
111111,88987185,5/3/16,1,4/25/15,1,3/17/15,1,6/27/14,1,2/7/14,1
111111,88987285,12/8/06,1,7/1/06,1,,0,,0,,0
111111,88987435,1/2/07,1,2/1/06,1,,0,,0,,0
111111,12450043,9/19/07,1,3/1/06,1,,0,,0,,0
111111,12450108,11/3/16,1,11/2/16,2,10/18/16,1,10/10/16,1,9/12/16,1
111111,12450143,10/1/13,1,9/30/13,1,12/23/11,1,10/17/11,1,4/26/11,1
111111,12450166,7/22/16,1,12/3/14,1,2/6/14,1,12/27/12,1,7/9/11,1
111111,12450182,8/28/12,1,5/24/12,2,2/6/12,1,1/10/12,1,11/8/11,1
111111,12450254,8/15/16,1,7/9/16,1,1/11/16,1,11/23/15,1,1/3/14,1
111111,12450313,1/3/14,3,12/30/13,2,12/11/13,2,11/21/13,2,10/31/13,1
111111,12450406,10/1/09,1,9/25/09,1,3/30/09,2,12/11/08,1,10/10/08,1
111111,12451816,,,,,,,,,,
111111,12455103,,,,,,,,,,
111111,12456326,3/11/09,1,2/8/07,1,4/1/06,1,,0,,0
111111,12456483,2/18/14,2,2/4/14,1,4/5/13,1,11/20/12,1,3/19/12,1
111111,12459823,6/2/09,1,3/18/08,1,7/1/06,1,3/1/06,1,,0
111111,12462265,2/11/11,1,8/26/10,1,3/6/07,1,1/4/07,1,3/1/06,1
111111,12463039,10/10/07,1,7/31/07,1,3/22/07,1,11/24/06,1,10/21/06,1
111111,12463067,7/24/13,1,5/31/13,1,5/29/13,1,5/24/13,1,11/30/12,1
111111,12463090,7/18/16,1,7/7/16,1,1/7/16,1,9/17/15,1,7/30/15,1
111111,12463112,9/8/09,1,12/20/06,1,10/13/06,1,8/1/06,1,2/1/06,1
111111,12553617,1/3/14,2,8/20/13,1,8/31/10,1,6/12/08,2,4/25/08,3
111111,12554033,12/21/06,2,2/1/06,1,12/1/05,2,,0,,0
111111,12554090,11/10/10,1,5/1/09,2,11/19/08,2,5/23/08,1,5/29/07,1
111111,12555009,4/2/08,1,2/20/08,1,11/8/07,1,10/24/07,1,7/13/07,1
111111,12555492,10/21/09,1,1/28/09,1,1/13/09,1,9/16/08,1,5/30/07,1
111111,12555806,1/14/16,1,5/20/14,1,2/26/14,1,7/20/07,1,1/1/06,1
111111,12555896,4/9/13,1,11/3/12,1,1/15/10,1,2/13/08,1,8/1/06,1
111111,12556127,6/16/16,2,8/9/10,3,8/1/07,2,5/21/07,10,1/1/06,2
111111,12556263,9/15/15,1,2/11/11,1,1/11/11,1,1/4/10,1,4/16/09,1
111111,12556476,10/22/14,1,11/7/13,1,9/25/13,1,1/25/13,1,11/29/12,1
111111,12557828,9/12/12,1,1/5/11,1,12/7/09,1,4/18/08,1,2/1/06,2
111111,12557840,9/30/16,1,9/28/16,1,6/22/16,1,4/20/16,1,3/14/16,1
111111,12558353,8/17/15,1,6/12/13,1,12/30/10,1,11/28/08,1,11/26/08,1
111111,12558760,9/17/09,1,1/21/09,1,11/11/08,1,10/10/08,1,8/9/08,1
111111,12558840,10/12/16,5,9/28/16,10,9/1/16,10,6/23/16,10,5/3/16,10
111111,12558992,8/21/08,2,12/11/07,2,3/30/07,2,9/1/06,2,,0
111111,12559095,2/5/13,1,5/1/09,2,3/6/09,1,1/23/09,1,1/13/09,1
111111,12559338,8/31/09,1,1/13/09,1,2/22/08,1,1/1/06,1,,0
111111,12559575,1/13/16,1,12/13/13,1,12/10/13,1,7/16/13,1,10/25/12,1
111111,12559583,10/12/10,1,5/1/09,1,3/26/09,1,3/6/09,1,1/23/09,1
111111,12559584,5/1/09,1,3/26/09,1,3/6/09,1,1/23/09,1,1/15/09,1
111111,12559850,9/9/16,1,6/27/16,1,4/22/16,1,11/23/12,1,11/8/12,1
111111,12560206,7/31/07,6,6/18/07,1,5/1/07,6,4/17/07,6,2/8/07,2
111111,12560745,11/28/12,5,7/9/12,3,2/10/10,4,5/15/09,1,12/15/08,4
111111,12561211,5/6/15,1,11/14/14,1,9/16/14,1,8/25/14,1,10/22/13,1
111111,12561387,4/1/06,2,,0,,0,,0,,0
111111,12561536,12/14/10,1,5/24/07,3,7/1/06,1,,0,,0
111111,12562571,6/16/15,1,6/30/14,1,10/1/13,1,7/18/13,1,2/10/11,1
111111,12562818,6/1/07,1,4/1/06,1,,0,,0,,0
111111,12562836,10/21/08,2,10/16/08,1,7/25/08,1,3/17/08,1,2/4/08,1
111111,12563084,5/19/10,1,3/12/09,1,3/3/08,1,10/13/06,1,6/1/06,1
111111,12563312,11/27/06,1,9/1/06,1,,0,,0,,0
111111,12564763,10/11/16,1,7/25/16,1,11/9/15,1,2/20/15,1,12/4/14,1
111111,12565082,8/11/16,1,7/7/16,1,6/16/16,1,5/26/16,1,5/13/16,1
111111,12565503,1/20/15,1,7/21/09,1,5/4/07,2,11/1/05,2,,0
111111,15182965,5/1/07,1,4/10/07,1,1/25/07,1,10/13/06,1,5/1/06,1
111111,15183155,10/22/16,1,8/31/16,1,8/15/16,1,8/5/16,1,7/8/16,1
111111,15183156,8/15/16,1,10/19/15,1,8/8/14,1,3/6/14,1,9/27/13,1
111111,15184116,4/7/15,1,6/28/14,1,11/14/12,1,12/23/11,1,8/11/11,1
111111,15184117,4/7/15,1,12/30/11,1,12/23/11,1,8/31/11,1,8/11/11,1
111111,15184118,11/2/16,1,8/2/16,1,2/1/16,1,12/1/15,1,6/4/14,1
111111,15184119,10/4/16,1,8/2/16,1,1/29/16,1,1/16/16,1,10/28/15,1
111111,15188701,11/2/16,1,8/2/16,1,3/23/16,1,3/11/16,1,2/2/16,1
111111,15190411,8/16/10,1,7/23/09,1,2/21/08,1,9/12/07,1,6/1/06,1
111111,15190971,7/15/09,1,11/19/07,1,5/1/06,1,,0,,0
111111,15190983,7/26/16,1,2/5/16,1,5/15/13,1,11/15/12,1,9/28/11,1
111111,15194577,3/22/16,1,11/26/13,1,1/22/13,1,9/18/07,1,8/27/07,1
111111,15194578,4/12/16,1,2/4/16,1,7/21/15,1,2/12/15,1,1/5/15,1
111111,15194579,4/12/16,1,2/4/16,1,2/12/15,1,8/3/13,1,8/27/12,1
111111,15195745,3/1/07,1,11/1/05,1,,0,,0,,0
111111,15196054,12/23/15,1,10/5/15,1,11/17/10,1,6/5/08,1,1/30/08,1
111111,15198463,10/3/07,1,8/1/06,1,4/1/06,1,,0,,0
111111,15198894,5/1/07,1,4/9/07,1,12/1/05,1,,0,,0
111111,22694036,1/15/13,1,5/26/09,1,8/7/08,1,5/9/08,1,4/11/08,1
111111,22699534,5/1/07,2,4/23/07,2,5/1/06,1,1/1/06,1,,0
111111,22702135,12/12/07,1,3/21/07,1,2/1/06,1,1/1/06,1,,0
111111,22702140,8/5/16,1,12/4/07,1,2/1/06,1,,0,,0
111111,22704093,,,,,,,,,,
111111,22706008,8/15/13,1,2/3/10,1,8/2/07,1,4/1/06,1,11/1/05,1
111111,26031569,4/16/14,2,2/23/11,2,6/30/10,1,5/7/10,2,4/28/10,1
111111,26033388,7/12/16,1,10/20/15,1,12/26/14,1,8/1/14,1,6/24/13,1
111111,26033390,10/16/14,1,6/5/14,1,12/23/13,1,6/18/13,1,11/26/12,1
111111,26033578,3/29/12,1,6/29/10,1,3/26/09,1,10/6/08,1,2/5/08,1
111111,26034119,2/20/15,1,9/23/10,1,4/14/10,1,4/6/10,1,12/2/08,1
111111,26036311,5/22/10,1,9/5/07,1,4/1/06,1,,0,,0
111111,26036499,10/8/15,1,7/18/07,1,8/1/06,1,11/1/05,1,,0
111111,26037733,12/14/10,1,1/5/07,1,6/1/06,1,,0,,0
111111,26038359,6/7/13,1,9/22/10,1,11/5/08,1,1/3/07,1,7/1/06,1
111111,26038364,9/11/07,1,11/14/06,1,12/1/05,1,,0,,0
111111,26041013,6/5/08,1,8/27/07,1,5/17/07,1,2/1/06,1,,0
111111,26041014,8/27/07,1,2/1/06,1,,0,,0,,0
111111,26041316,6/20/07,1,2/1/06,1,,0,,0,,0
111111,26042259,12/14/07,1,3/19/07,1,8/1/06,1,,0,,0
111111,26043126,12/29/06,1,9/1/06,1,8/1/06,2,6/1/06,1,4/1/06,2
111111,26047013,11/28/14,1,8/23/11,1,1/4/11,1,12/10/10,1,10/21/10,1
111111,91176626,6/8/15,4,11/4/14,2,7/15/14,2,4/10/14,2,1/9/14,4
111111,92095787,12/12/12,1,12/1/12,1,10/27/12,1,10/22/12,1,10/1/12,1
111111,92115769,9/15/09,5,,,,,,,,
111111,93441235,11/1/10,1,8/27/09,1,4/14/09,1,2/28/08,1,5/2/07,1
111111,93441558,3/25/11,1,1/5/10,1,6/23/08,1,3/18/08,1,1/2/08,1
111111,93801734,6/3/16,1,5/6/16,1,3/7/14,1,10/30/13,1,9/26/12,1
111111,93802337,1/15/15,1,11/21/14,1,6/17/14,1,9/12/12,1,6/26/12,2
111111,94002821,5/31/16,1,11/24/15,1,10/30/15,1,5/5/15,1,11/4/14,1
111111,94011602,10/19/16,1,10/10/16,1,9/12/16,1,9/8/16,3,7/12/16,1
111111,94011603,10/19/16,1,10/10/16,1,9/8/16,1,7/12/16,1,6/20/16,1
111111,94011604,11/2/16,1,10/31/16,2,9/14/16,1,8/15/16,1,6/8/16,1
111111,94011605,3/17/16,1,4/14/15,1,4/8/15,1,9/11/14,1,3/13/14,2
111111,94013304,9/7/16,1,12/4/13,1,8/7/13,1,7/31/13,1,9/2/11,1
111111,94024054,1/21/12,2,1/14/08,2,11/22/06,2,5/1/06,1,,0
111111,94051259,1/5/16,2,7/13/15,16,6/4/15,56,5/28/15,16,5/15/15,16
111111,94525114,1/10/12,1,5/6/10,1,5/1/07,1,4/9/07,1,1/22/07,1
111111,52456069,5/9/11,2,5/21/07,2,6/1/06,2,,0,,0
111111,52457853,6/20/16,1,7/16/10,1,6/1/09,1,8/4/08,1,7/21/08,1
111111,52458184,8/12/16,1,7/22/16,1,9/16/15,2,7/10/15,6,7/3/15,2
111111,52466358,8/12/15,1,5/28/15,1,9/3/13,1,8/2/11,1,4/6/11,1
111111,52467128,7/10/13,1,11/12/08,1,3/31/08,1,12/1/05,1,,0
111111,52470156,8/18/08,1,5/12/08,1,1/26/07,1,8/1/06,1,4/1/06,1
111111,52470337,10/8/07,1,12/1/05,1,,0,,0,,0
111111,52470828,1/25/08,2,9/1/06,2,,0,,0,,0
111111,52473178,10/16/13,1,6/22/12,1,6/20/12,1,11/13/07,1,9/13/07,1
111111,52474373,10/3/16,2,8/24/16,1,8/19/16,1,8/17/16,1,4/22/16,3
111111,52474810,4/28/16,1,5/20/14,1,5/14/13,1,1/25/13,1,3/30/11,1
111111,52477004,11/7/07,1,7/27/07,1,3/8/07,1,8/1/06,1,,0
111111,52477087,9/19/16,1,9/10/16,1,9/8/16,1,8/23/16,1,8/18/16,1
111111,52481442,8/11/09,1,8/20/07,1,8/6/07,1,2/1/06,1,,0
111111,52484010,2/13/10,1,2/3/09,1,10/10/08,1,5/24/07,1,10/13/06,1
111111,12470554,11/12/15,1,6/12/13,1,11/6/12,1,2/7/12,1,10/27/11,1
111111,12471379,8/16/07,1,5/1/07,1,4/12/07,1,2/14/07,1,11/1/05,1
111111,12471447,8/2/16,1,5/10/16,1,3/4/16,1,2/9/16,1,10/8/15,1
111111,12471484,3/20/13,1,10/1/12,1,4/17/08,1,8/1/06,1,11/1/05,1
111111,12471501,2/1/16,1,3/25/15,1,7/8/13,1,10/13/12,1,4/23/12,1
111111,12471523,8/25/15,1,1/10/12,1,11/11/11,1,11/4/11,1,8/24/11,1
111111,12471586,2/18/15,1,6/21/11,1,3/23/11,1,6/4/10,1,12/11/09,1
111111,12471590,3/2/16,1,10/19/15,1,2/19/15,1,12/2/14,1,5/9/14,1
111111,12471606,6/9/08,2,8/7/07,2,11/1/05,2,,0,,0
111111,12471618,11/11/11,1,7/19/11,1,6/14/11,1,10/14/10,1,8/28/10,1
111111,12471641,8/12/16,2,8/5/16,1,8/2/16,2,4/23/16,2,4/20/16,4
111111,12471649,3/13/07,1,12/29/06,1,8/1/06,2,7/1/06,1,6/1/06,1
111111,12471685,5/25/07,1,10/18/06,1,9/1/06,1,,0,,0
111111,12471686,8/20/16,1,4/7/16,2,11/23/15,1,11/7/15,1,11/6/15,2
111111,12472163,6/9/12,1,4/8/09,1,11/29/06,1,5/1/06,1,,0
111111,12567275,2/3/14,1,1/8/13,1,1/7/13,1,7/19/12,1,6/12/12,1
111111,15099936,9/28/07,1,1/31/07,1,4/1/06,2,,0,,0
111111,15102065,11/2/16,1,8/2/16,1,1/29/16,1,1/16/16,1,5/14/13,1
111111,15102574,4/29/14,1,3/27/14,1,7/26/07,1,1/1/06,1,,0
111111,15105740,12/27/13,1,2/21/13,1,1/20/10,1,11/13/07,1,3/1/06,1
111111,15106007,7/10/07,1,3/20/07,1,1/16/07,1,12/5/06,1,10/13/06,1
111111,15106008,7/10/07,1,1/16/07,1,9/1/06,1,,0,,0
111111,15109042,6/25/10,1,5/1/07,1,4/5/07,1,9/1/06,1,,0
111111,15110644,5/6/14,1,1/14/13,1,11/25/11,1,11/13/07,1,6/22/07,1
111111,15112379,12/6/06,1,6/1/06,1,,0,,0,,0
111111,15112758,5/7/15,1,12/18/12,1,9/27/12,1,8/20/09,1,8/19/09,1
111111,15112870,10/21/16,1,2/15/16,1,2/3/15,1,5/23/14,1,4/21/14,1
111111,15112871,10/21/16,1,2/15/16,1,2/3/15,1,5/23/14,1,4/21/14,1
111111,15114051,11/2/16,2,1/29/16,1,5/20/14,1,2/13/14,1,12/12/12,2
111111,15114063,2/3/16,1,1/20/16,1,8/17/15,1,9/22/14,1,9/18/14,1
111111,15114374,8/17/16,1,7/30/16,1,12/31/15,1,2/26/15,1,9/2/14,1
111111,15114376,4/20/16,1,11/21/13,1,7/16/13,2,11/27/12,1,8/23/11,1
111111,15114379,9/15/16,2,3/2/16,4,9/24/14,4,4/4/14,1,3/5/14,1
111111,15114506,5/16/07,1,1/23/07,1,12/1/05,1,,0,,0
111111,15115647,11/6/07,1,7/1/06,1,,0,,0,,0
111111,15199257,1/5/07,1,12/1/05,1,,0,,0,,0
111111,15199294,5/14/08,1,2/21/08,1,6/1/06,1,,0,,0
111111,15199295,11/22/08,1,3/20/07,1,6/1/06,1,,0,,0
111111,15199304,3/7/16,1,2/3/16,1,12/10/10,1,4/8/10,1,1/23/09,1
111111,15199556,11/2/16,1,8/12/16,1,5/31/16,1,12/11/15,1,4/7/15,1
111111,15199557,8/12/16,1,5/31/16,1,1/29/16,1,1/11/16,1,12/11/15,1
111111,15199559,10/8/15,1,4/15/15,1,11/21/12,1,7/15/11,1,6/21/10,1
111111,15199562,11/4/16,1,8/17/16,2,8/2/16,1,7/8/16,2,7/2/16,1
111111,15199886,4/23/15,1,7/21/11,1,4/19/11,1,2/12/11,1,5/6/10,1
111111,15200611,4/2/14,1,1/7/13,1,11/6/12,1,9/24/12,1,4/25/12,2
111111,15201791,11/8/14,2,11/4/14,1,9/2/11,1,10/5/10,1,7/13/09,4
111111,15202408,10/20/16,1,7/13/16,1,6/20/16,1,4/30/16,1,4/8/16,1
111111,15202911,10/14/08,1,10/30/07,1,10/29/07,1,5/1/06,1,,0
111111,15203353,2/23/11,1,11/3/09,1,10/29/07,1,11/1/05,1,,0
111111,15203734,9/15/16,1,5/26/16,1,1/15/16,1,11/13/14,1,10/28/14,1
111111,15203817,4/21/15,1,12/2/14,1,11/14/14,1,1/7/14,1,12/26/13,1
111111,15203949,8/27/07,1,3/13/07,1,3/1/06,1,12/1/05,1,,0
111111,15206532,9/22/16,1,9/8/16,1,6/30/10,1,5/20/10,1,8/29/09,1
111111,15212898,9/11/08,1,3/24/08,1,1/18/08,1,6/1/06,1,,0
111111,15213990,8/9/07,1,3/1/06,1,1/1/06,1,11/1/05,1,,0
111111,15221158,4/8/08,1,4/1/06,1,,0,,0,,0
111111,15223483,9/27/16,1,7/8/16,2,5/17/16,1,5/3/16,1,12/9/15,1
111111,15223484,10/19/16,1,7/26/16,1,6/20/16,1,12/11/15,1,10/28/15,1
111111,15224331,10/14/16,2,10/7/16,2,9/13/16,2,8/25/16,2,2/13/16,2
111111,15224737,6/22/09,1,2/25/09,1,2/17/09,2,11/18/08,1,11/6/08,1
111111,15225753,5/29/08,1,2/21/07,2,6/1/06,1,,0,,0
111111,19111651,4/25/16,1,9/15/15,1,7/7/14,1,4/22/14,1,1/7/14,1
111111,19111749,1/10/12,8,10/21/08,2,5/22/08,1,5/20/08,1,3/6/07,1
111111,19111750,10/24/11,2,8/4/11,4,4/20/11,4,1/4/11,4,10/21/09,1
111111,19115080,6/20/09,1,5/5/09,1,4/9/09,1,3/17/09,1,1/27/09,1
111111,19115082,8/25/08,2,1/2/08,2,11/30/07,2,9/13/07,1,8/23/07,1
111111,19115561,10/5/16,2,7/20/16,1,2/3/16,1,11/14/14,1,8/29/14,1
111111,19115820,10/4/11,1,7/18/11,1,6/4/09,1,1/16/08,1,5/1/07,1
111111,19120011,4/15/15,1,1/3/14,1,4/6/11,1,8/30/10,1,2/6/08,1
111111,19120012,9/14/16,1,12/12/14,1,1/24/14,1,6/17/13,1,3/29/10,1
111111,19120183,2/27/14,1,2/11/14,1,7/3/12,1,8/25/11,1,5/6/08,1
111111,19120223,,,,,,,,,,
111111,19120531,6/28/10,1,5/16/07,1,7/1/06,1,,0,,0
111111,19120557,2/22/13,1,1/2/09,1,7/26/07,1,6/1/06,1,,0
111111,19120558,10/2/08,1,2/20/07,1,9/1/06,1,,0,,0
111111,19120559,2/20/07,1,9/1/06,1,,0,,0,,0
111111,19120647,12/10/12,1,10/19/12,1,8/23/12,1,3/22/12,1,12/7/11,1
111111,19120748,2/12/08,1,2/5/08,1,1/25/07,1,8/1/06,1,,0
111111,19120846,1/27/09,1,1/14/09,1,10/21/08,1,10/8/08,1,10/2/08,1
111111,19120847,5/6/09,1,4/27/09,1,3/9/09,1,2/3/09,1,1/15/09,1
111111,19121288,2/29/08,1,11/13/07,1,8/29/07,1,5/17/07,1,5/1/07,2
111111,19121300,4/19/12,1,1/18/08,1,8/20/07,1,1/11/07,1,5/1/06,1
111111,19121308,11/2/09,1,11/2/07,1,8/10/07,1,8/1/06,1,,0
111111,19121626,3/28/08,1,2/26/08,1,11/15/07,1,11/1/07,1,9/19/07,1
111111,19121627,1/29/08,1,10/31/07,1,10/8/07,1,8/8/07,1,7/17/07,1
111111,19121630,2/1/08,1,10/16/07,1,8/22/07,1,6/26/07,1,11/13/06,1
111111,19121637,7/9/16,1,3/5/12,1,12/12/11,1,3/22/11,1,2/4/10,1
111111,19121705,8/16/10,1,7/21/09,1,6/16/09,1,3/16/07,1,12/13/06,1
111111,19121867,8/17/12,1,2/17/09,1,5/7/08,1,10/27/07,1,6/5/07,2
111111,19122197,11/2/16,1,1/29/16,1,11/11/10,1,9/25/09,1,6/1/09,1
111111,19122465,6/28/07,1,8/1/06,1,,0,,0,,0
111111,19127364,2/10/16,1,1/11/16,1,11/23/15,1,10/25/12,1,5/18/12,1
111111,19130758,6/18/07,1,12/1/05,1,,0,,0,,0
111111,19131212,11/18/15,1,4/12/11,1,1/14/10,1,8/1/07,1,7/31/07,1
111111,19131213,12/13/11,1,1/3/11,1,12/3/10,1,1/9/09,1,6/19/08,1
111111,26048561,9/12/13,1,6/27/07,1,11/1/05,1,,0,,0
111111,26049449,11/3/16,1,8/6/14,1,1/22/13,1,3/15/12,1,12/12/11,1
111111,26049532,2/19/15,1,7/31/13,1,7/17/12,1,3/15/12,1,8/2/11,1
111111,26050290,9/25/15,1,1/3/07,1,7/1/06,1,,0,,0
111111,26051896,3/10/14,1,6/6/11,1,12/30/10,1,4/19/10,1,4/3/09,1
111111,26053277,5/1/07,1,4/12/07,1,11/30/06,1,12/1/05,1,,0
111111,26053314,3/10/16,1,8/14/15,2,11/18/14,1,9/4/14,1,8/27/14,1
111111,26053758,8/24/11,1,1/15/07,1,3/1/06,2,,0,,0
111111,26054932,10/31/11,1,2/6/10,1,10/7/09,1,7/1/09,1,7/14/08,1
111111,26054968,6/19/08,1,8/20/07,1,12/1/05,1,,0,,0
111111,26056109,7/19/10,1,4/21/09,1,9/20/07,1,3/1/06,1,,0
111111,26057167,11/13/07,2,5/1/07,1,8/1/06,2,,0,,0
111111,26058806,1/10/12,1,10/11/10,1,3/4/08,1,7/3/07,1,6/1/06,1
111111,26059030,5/23/14,1,3/10/14,1,5/30/13,1,6/6/11,1,12/30/10,1
111111,26059032,12/7/06,1,2/1/06,2,,0,,0,,0
111111,26059033,3/23/16,1,6/27/07,1,2/27/07,1,11/1/05,1,,0
111111,26059036,3/23/16,1,9/12/13,1,6/27/07,1,9/1/06,2,,0
111111,26059210,3/12/07,1,1/12/07,1,10/31/06,2,7/1/06,2,2/1/06,1
111111,26059675,8/26/13,1,7/24/12,1,8/17/07,1,6/1/06,2,,0
111111,26060073,11/6/14,1,5/6/14,1,8/12/13,1,7/24/13,1,11/30/12,1
111111,26061094,3/6/08,1,9/1/06,1,,0,,0,,0
111111,26063649,7/8/16,1,11/6/13,1,11/3/12,1,12/14/11,1,8/24/10,1
111111,26064028,9/8/16,1,1/14/16,1,5/13/15,1,12/17/14,1,10/11/14,1
111111,26064030,5/10/16,1,5/4/16,1,2/8/16,1,1/21/16,1,10/8/15,1
111111,26064275,6/12/13,1,3/14/12,1,1/17/12,1,1/6/12,1,6/7/11,1
111111,26064468,11/7/16,1,2/23/16,1,2/11/16,1,7/29/15,1,4/14/15,1
111111,26066456,4/5/07,1,2/23/07,1,2/22/07,1,2/21/07,1,1/4/07,1
111111,26066885,1/20/14,1,10/4/12,1,2/25/10,1,9/29/09,1,4/21/09,1
111111,26067159,7/5/16,1,5/11/16,1,5/10/16,1,3/30/16,1,7/22/15,1
111111,26068757,7/7/16,1,4/5/10,1,4/1/10,1,3/8/10,1,8/24/09,1
111111,26070099,5/25/07,1,8/1/06,1,,0,,0,,0
111111,52485513,5/8/12,1,1/7/11,1,12/31/10,1,10/19/10,1,6/5/10,1
111111,52487191,2/8/07,1,11/1/05,1,,0,,0,,0
111111,52491626,10/30/08,1,5/1/07,1,4/30/07,1,3/24/07,1,12/1/05,1
111111,52498873,1/3/07,1,12/1/05,1,,0,,0,,0
111111,52498952,1/26/11,1,8/1/07,1,1/5/07,1,4/1/06,1,,0
111111,52499053,7/24/07,1,8/1/06,1,,0,,0,,0
111111,88861003,5/6/15,3,10/4/14,3,6/17/14,3,3/20/14,12,8/17/13,2
111111,88861011,5/16/12,1,2/29/12,1,7/15/11,1,11/19/10,1,4/23/10,1
111111,88880005,5/23/07,1,6/1/06,1,5/1/06,1,2/1/06,1,,0
111111,88880036,8/16/10,1,10/1/09,1,5/9/08,1,6/6/07,2,6/1/06,1
111111,88891017,11/21/11,1,7/20/07,1,7/1/06,1,12/1/05,1,,0
111111,88891731,10/6/16,2,5/12/16,2,3/28/16,2,3/23/16,2,10/23/15,2
111111,88891734,3/2/15,2,10/17/14,2,11/7/13,1,10/1/13,1,9/25/13,1
111111,88891741,5/27/14,1,4/8/14,1,5/6/13,4,7/20/12,1,7/27/10,5
111111,88891743,5/27/10,1,1/12/10,1,6/2/09,1,3/10/09,1,1/27/09,1
111111,88891754,2/11/12,1,3/15/11,2,1/20/11,2,1/15/08,2,9/12/07,2
111111,88891763,10/16/15,1,12/17/14,1,12/8/14,1,12/2/14,1,9/5/14,1
111111,88891766,1/26/12,1,7/21/09,1,10/28/08,2,11/26/07,1,9/1/06,1
111111,88891789,12/1/09,1,10/16/07,1,10/13/06,1,11/1/05,1,,0
111111,88891799,9/27/16,1,11/16/15,1,8/3/15,1,12/2/14,1,11/14/14,1
111111,88893300,,,,,,,,,,
111111,88893989,8/10/16,1,6/10/16,1,2/17/16,1,2/4/16,1,1/26/16,2
111111,88893990,10/21/16,1,8/1/16,1,6/24/16,1,6/7/16,1,4/16/16,1
111111,94535699,5/1/07,1,4/9/07,1,10/19/06,1,8/1/06,1,,0
111111,96051241,1/4/08,1,5/1/06,1,,0,,0,,0
111111,96058087,9/3/08,1,2/24/07,1,5/1/06,1,,0,,0
111111,12472257,3/17/16,2,2/1/16,2,12/18/15,2,4/16/15,4,11/18/14,2
111111,12472265,5/14/15,1,6/28/11,1,2/5/08,1,7/9/07,1,12/20/06,1
111111,12472277,8/14/15,1,11/17/11,1,5/23/11,1,8/12/10,1,7/7/10,1
111111,12472285,1/30/14,1,4/10/13,1,8/13/12,1,5/4/12,1,1/16/12,1
111111,12472286,1/30/14,1,4/10/13,1,8/13/12,1,1/16/12,1,11/18/10,1
111111,12472290,5/14/15,1,6/28/11,1,2/5/08,1,12/20/06,1,4/1/06,1
111111,12472295,4/23/08,1,12/17/07,1,7/1/06,1,2/1/06,1,,0
111111,12472296,4/23/08,1,12/17/07,1,7/1/06,1,2/1/06,1,,0
111111,12472312,1/13/09,1,2/20/08,1,1/14/08,1,9/12/07,1,7/3/07,1
111111,12472314,5/19/15,1,10/21/14,1,10/21/11,1,1/20/11,1,1/25/10,1
111111,12472710,6/27/07,1,11/22/06,1,7/1/06,1,,0,,0
